0.000000000000000000e+00,4.654493949958982135e-01
1.000000000000000000e+00,4.654107633192051119e-01
2.000000000000000000e+00,4.653721316425120103e-01
3.000000000000000000e+00,4.653334999658189086e-01
4.000000000000000000e+00,4.652948682891258070e-01
5.000000000000000000e+00,4.652562366124327053e-01
6.000000000000000000e+00,4.652176049357396037e-01
7.000000000000000000e+00,4.651789732590465021e-01
8.000000000000000000e+00,4.651403415823534004e-01
9.000000000000000000e+00,4.651017099056603543e-01
1.000000000000000000e+01,4.650630782289672527e-01
1.100000000000000000e+01,4.650244465522741510e-01
1.200000000000000000e+01,4.649858148755810494e-01
1.300000000000000000e+01,4.649471831988879478e-01
1.400000000000000000e+01,4.649085515221948461e-01
1.500000000000000000e+01,4.648699198455017445e-01
1.600000000000000000e+01,4.648312881688086429e-01
1.700000000000000000e+01,4.647926564921155412e-01
1.800000000000000000e+01,4.647540248154224396e-01
1.900000000000000000e+01,4.647153931387293380e-01
2.000000000000000000e+01,4.646767614620362363e-01
2.100000000000000000e+01,4.646381297853431347e-01
2.200000000000000000e+01,4.645994981086500331e-01
2.300000000000000000e+01,4.645608664319569314e-01
2.400000000000000000e+01,4.645222347552638298e-01
2.500000000000000000e+01,4.644836030785707837e-01
2.600000000000000000e+01,4.644449714018776820e-01
2.700000000000000000e+01,4.644063397251845804e-01
2.800000000000000000e+01,4.643677080484914788e-01
2.900000000000000000e+01,4.643290763717983771e-01
3.000000000000000000e+01,4.642904446951052755e-01
3.100000000000000000e+01,4.642518130184121739e-01
3.200000000000000000e+01,4.642131813417190722e-01
3.300000000000000000e+01,4.641745496650259706e-01
3.400000000000000000e+01,4.621893799562483141e-01
3.500000000000000000e+01,4.592309412314283246e-01
3.600000000000000000e+01,4.562725025066083351e-01
3.700000000000000000e+01,4.533140637817883456e-01
3.800000000000000000e+01,4.503556250569683561e-01
3.900000000000000000e+01,4.473971863321483666e-01
4.000000000000000000e+01,4.444387476073283771e-01
4.100000000000000000e+01,4.414803088825084432e-01
4.200000000000000000e+01,4.385218701576884537e-01
4.300000000000000000e+01,4.355634314328684642e-01
4.400000000000000000e+01,4.326049927080484747e-01
4.500000000000000000e+01,4.296465539832284852e-01
4.600000000000000000e+01,4.266881152584084957e-01
4.700000000000000000e+01,4.237296765335885063e-01
4.800000000000000000e+01,4.207712378087685168e-01
4.900000000000000000e+01,4.178127990839485273e-01
5.000000000000000000e+01,4.148543603591285933e-01
5.100000000000000000e+01,4.118959216343086038e-01
5.200000000000000000e+01,4.089374829094886143e-01
5.300000000000000000e+01,4.059790441846686249e-01
5.400000000000000000e+01,4.030206054598486354e-01
5.500000000000000000e+01,4.000621667350286459e-01
5.600000000000000000e+01,3.971037280102086564e-01
5.700000000000000000e+01,3.941452892853887224e-01
5.800000000000000000e+01,3.911868505605687329e-01
5.900000000000000000e+01,3.882284118357487435e-01
6.000000000000000000e+01,3.852699731109287540e-01
6.100000000000000000e+01,3.823115343861087645e-01
6.200000000000000000e+01,3.793530956612887750e-01
6.300000000000000000e+01,3.763946569364687855e-01
6.400000000000000000e+01,3.734362182116488516e-01
6.500000000000000000e+01,3.704777794868288621e-01
6.600000000000000000e+01,3.675193407620088726e-01
6.700000000000000000e+01,3.652637493163794491e-01
6.800000000000000000e+01,3.644138524291312686e-01
6.900000000000000000e+01,3.635639555418830882e-01
7.000000000000000000e+01,3.627140586546348522e-01
7.100000000000000000e+01,3.618641617673866717e-01
7.200000000000000000e+01,3.610142648801384913e-01
7.300000000000000000e+01,3.601643679928902553e-01
7.400000000000000000e+01,3.593144711056420748e-01
7.500000000000000000e+01,3.584645742183938943e-01
7.600000000000000000e+01,3.576146773311457139e-01
7.700000000000000000e+01,3.567647804438974779e-01
7.800000000000000000e+01,3.559148835566492974e-01
