0.000000000000000000e+00,5.182564046691277015e-01
1.000000000000000000e+00,5.185367958709323766e-01
2.000000000000000000e+00,5.182564046691277015e-01
3.000000000000000000e+00,5.181629409351927729e-01
4.000000000000000000e+00,5.181629409351927729e-01
5.000000000000000000e+00,5.179760134673229155e-01
6.000000000000000000e+00,5.179760134673229155e-01
7.000000000000000000e+00,5.178825497333879868e-01
8.000000000000000000e+00,5.178825497333879868e-01
9.000000000000000000e+00,5.179760134673229155e-01
1.000000000000000000e+01,5.179760134673229155e-01
1.100000000000000000e+01,5.180694772012577332e-01
1.200000000000000000e+01,5.185367958709323766e-01
1.300000000000000000e+01,5.188171870727371626e-01
1.400000000000000000e+01,5.189106508066720913e-01
1.500000000000000000e+01,5.186302596048673053e-01
1.600000000000000000e+01,5.183498684030626302e-01
1.700000000000000000e+01,5.181629409351927729e-01
1.800000000000000000e+01,5.179760134673229155e-01
1.900000000000000000e+01,5.180694772012577332e-01
2.000000000000000000e+01,5.178825497333879868e-01
2.100000000000000000e+01,5.179760134673229155e-01
2.200000000000000000e+01,5.178825497333879868e-01
2.300000000000000000e+01,5.181629409351927729e-01
2.400000000000000000e+01,5.183498684030626302e-01
2.500000000000000000e+01,5.182564046691277015e-01
2.600000000000000000e+01,5.182564046691277015e-01
2.700000000000000000e+01,5.184433321369975589e-01
2.800000000000000000e+01,5.184433321369975589e-01
2.900000000000000000e+01,5.190975782745419487e-01
3.000000000000000000e+01,5.187237233388022339e-01
3.100000000000000000e+01,5.186302596048673053e-01
3.200000000000000000e+01,5.185367958709323766e-01
3.300000000000000000e+01,5.183498684030626302e-01
3.400000000000000000e+01,5.182564046691277015e-01
3.500000000000000000e+01,5.182564046691277015e-01
3.600000000000000000e+01,5.185367958709323766e-01
3.700000000000000000e+01,5.184433321369975589e-01
3.800000000000000000e+01,5.183498684030626302e-01
3.900000000000000000e+01,5.184433321369975589e-01
4.000000000000000000e+01,5.186302596048673053e-01
4.100000000000000000e+01,5.186302596048673053e-01
4.200000000000000000e+01,5.186302596048673053e-01
4.300000000000000000e+01,5.188171870727371626e-01
4.400000000000000000e+01,5.187237233388022339e-01
4.500000000000000000e+01,5.187237233388022339e-01
4.600000000000000000e+01,5.189106508066720913e-01
4.700000000000000000e+01,5.190041145406070200e-01
4.800000000000000000e+01,5.190041145406070200e-01
4.900000000000000000e+01,5.190041145406070200e-01
5.000000000000000000e+01,5.182564046691277015e-01
5.100000000000000000e+01,5.184433321369975589e-01
5.200000000000000000e+01,5.182564046691277015e-01
5.300000000000000000e+01,5.182564046691277015e-01
5.400000000000000000e+01,5.182564046691277015e-01
5.500000000000000000e+01,5.179760134673229155e-01
5.600000000000000000e+01,5.186302596048673053e-01
5.700000000000000000e+01,5.183498684030626302e-01
5.800000000000000000e+01,5.180694772012577332e-01
5.900000000000000000e+01,5.179760134673229155e-01
6.000000000000000000e+01,5.179760134673229155e-01
6.100000000000000000e+01,5.178825497333879868e-01
6.200000000000000000e+01,5.179760134673229155e-01
6.300000000000000000e+01,5.178825497333879868e-01
6.400000000000000000e+01,5.179760134673229155e-01
6.500000000000000000e+01,5.179760134673229155e-01
6.600000000000000000e+01,5.180694772012577332e-01
6.700000000000000000e+01,5.185367958709323766e-01
6.800000000000000000e+01,5.185367958709323766e-01
6.900000000000000000e+01,5.183498684030626302e-01
7.000000000000000000e+01,5.182564046691277015e-01
7.100000000000000000e+01,5.183498684030626302e-01
7.200000000000000000e+01,5.184433321369975589e-01
7.300000000000000000e+01,5.183498684030626302e-01
7.400000000000000000e+01,5.185367958709323766e-01
7.500000000000000000e+01,5.185367958709323766e-01
7.600000000000000000e+01,5.185367958709323766e-01
7.700000000000000000e+01,5.182564046691277015e-01
7.800000000000000000e+01,5.185367958709323766e-01
7.900000000000000000e+01,5.188171870727371626e-01
8.000000000000000000e+01,5.188171870727371626e-01
8.100000000000000000e+01,5.190041145406070200e-01
8.200000000000000000e+01,5.190975782745419487e-01
8.300000000000000000e+01,5.191910420084768774e-01
8.400000000000000000e+01,5.191910420084768774e-01
8.500000000000000000e+01,5.191910420084768774e-01
8.600000000000000000e+01,5.190975782745419487e-01
8.700000000000000000e+01,5.191910420084768774e-01
8.800000000000000000e+01,5.191910420084768774e-01
8.900000000000000000e+01,5.190975782745419487e-01
9.000000000000000000e+01,5.190041145406070200e-01
9.100000000000000000e+01,5.187237233388022339e-01
9.200000000000000000e+01,5.187237233388022339e-01
9.300000000000000000e+01,5.188171870727371626e-01
9.400000000000000000e+01,5.191910420084768774e-01
9.500000000000000000e+01,5.191910420084768774e-01
9.600000000000000000e+01,5.190975782745419487e-01
9.700000000000000000e+01,5.194714332102815524e-01
9.800000000000000000e+01,5.192845057424118060e-01
9.900000000000000000e+01,5.190975782745419487e-01
1.000000000000000000e+02,5.181629409351927729e-01
1.010000000000000000e+02,5.184433321369975589e-01
1.020000000000000000e+02,5.187237233388022339e-01
1.030000000000000000e+02,5.192845057424118060e-01
1.040000000000000000e+02,5.193779694763467347e-01
1.050000000000000000e+02,5.193779694763467347e-01
1.060000000000000000e+02,5.196583606781514098e-01
1.070000000000000000e+02,5.196583606781514098e-01
1.080000000000000000e+02,5.199387518799561958e-01
1.090000000000000000e+02,5.199387518799561958e-01
1.100000000000000000e+02,5.200322156138911245e-01
1.110000000000000000e+02,5.199387518799561958e-01
1.120000000000000000e+02,5.199387518799561958e-01
1.130000000000000000e+02,5.199387518799561958e-01
1.140000000000000000e+02,5.197518244120864495e-01
1.150000000000000000e+02,5.199387518799561958e-01
1.160000000000000000e+02,5.200322156138911245e-01
1.170000000000000000e+02,5.200322156138911245e-01
1.180000000000000000e+02,5.201256793478260532e-01
1.190000000000000000e+02,5.201256793478260532e-01
1.200000000000000000e+02,5.204060705496307282e-01
1.210000000000000000e+02,5.203126068156959105e-01
1.220000000000000000e+02,5.204995342835656569e-01
1.230000000000000000e+02,5.205929980175006966e-01
1.240000000000000000e+02,5.203126068156959105e-01
1.250000000000000000e+02,5.199387518799561958e-01
1.260000000000000000e+02,5.190041145406070200e-01
1.270000000000000000e+02,5.192845057424118060e-01
1.280000000000000000e+02,5.195648969442164811e-01
1.290000000000000000e+02,5.196583606781514098e-01
1.300000000000000000e+02,5.197518244120864495e-01
1.310000000000000000e+02,5.199387518799561958e-01
1.320000000000000000e+02,5.200322156138911245e-01
1.330000000000000000e+02,5.202191430817609819e-01
1.340000000000000000e+02,5.204060705496307282e-01
1.350000000000000000e+02,5.205929980175006966e-01
1.360000000000000000e+02,5.205929980175006966e-01
1.370000000000000000e+02,5.204060705496307282e-01
1.380000000000000000e+02,5.204060705496307282e-01
1.390000000000000000e+02,5.204995342835656569e-01
1.400000000000000000e+02,5.200322156138911245e-01
1.410000000000000000e+02,5.204060705496307282e-01
1.420000000000000000e+02,5.204060705496307282e-01
1.430000000000000000e+02,5.203126068156959105e-01
1.440000000000000000e+02,5.207799254853705540e-01
1.450000000000000000e+02,5.209668529532403003e-01
1.460000000000000000e+02,5.210603166871752290e-01
1.470000000000000000e+02,5.199387518799561958e-01
1.480000000000000000e+02,5.195648969442164811e-01
1.490000000000000000e+02,5.196583606781514098e-01
1.500000000000000000e+02,5.196583606781514098e-01
1.510000000000000000e+02,5.199387518799561958e-01
1.520000000000000000e+02,5.201256793478260532e-01
1.530000000000000000e+02,5.202191430817609819e-01
1.540000000000000000e+02,5.203126068156959105e-01
1.550000000000000000e+02,5.204995342835656569e-01
1.560000000000000000e+02,5.206864617514356253e-01
1.570000000000000000e+02,5.204995342835656569e-01
1.580000000000000000e+02,5.205929980175006966e-01
1.590000000000000000e+02,5.203126068156959105e-01
1.600000000000000000e+02,5.200322156138911245e-01
1.610000000000000000e+02,5.204995342835656569e-01
1.620000000000000000e+02,5.204995342835656569e-01
1.630000000000000000e+02,5.206864617514356253e-01
1.640000000000000000e+02,5.208733892193053716e-01
1.650000000000000000e+02,5.207799254853705540e-01
1.660000000000000000e+02,5.210603166871752290e-01
1.670000000000000000e+02,5.211537804211101577e-01
1.680000000000000000e+02,5.211537804211101577e-01
1.690000000000000000e+02,5.212472441550450863e-01
1.700000000000000000e+02,5.210603166871752290e-01
1.710000000000000000e+02,5.211537804211101577e-01
1.720000000000000000e+02,5.210603166871752290e-01
1.730000000000000000e+02,5.209668529532403003e-01
1.740000000000000000e+02,5.211537804211101577e-01
